code_module,code_presentation,id_student,gender,region,highest_education,age_band,num_of_prev_attempts,studied_credits,disability,final_result,assessment_type,date_submitted,sum_click
DDD,2013B,2683836,M,East Anglian Region,Lower Than A Level,35-55,0,60,N,Pass,Exam,230,781
DDD,2013B,2683836,M,East Anglian Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,100.3333333,781
DDD,2013B,2689536,M,Scotland,HE Qualification,35-55,0,120,Y,Pass,CMA,65.33333333,767
DDD,2013B,2689536,M,Scotland,HE Qualification,35-55,0,120,Y,Pass,Exam,229,767
DDD,2013B,2689536,M,Scotland,HE Qualification,35-55,0,120,Y,Pass,TMA,72,767
DDD,2013B,2693243,F,Yorkshire Region,Lower Than A Level,35-55,0,60,N,Distinction,CMA,115.8571429,2643
DDD,2013B,2693243,F,Yorkshire Region,Lower Than A Level,35-55,0,60,N,Distinction,Exam,230,2643
DDD,2013B,2693243,F,Yorkshire Region,Lower Than A Level,35-55,0,60,N,Distinction,TMA,103,2643
DDD,2013B,2694933,F,East Midlands Region,A Level or Equivalent,0-35,0,60,Y,Pass,CMA,115.8571429,935
DDD,2013B,2694933,F,East Midlands Region,A Level or Equivalent,0-35,0,60,Y,Pass,Exam,230,935
DDD,2013B,2694933,F,East Midlands Region,A Level or Equivalent,0-35,0,60,Y,Pass,TMA,105,935
DDD,2013J,27935,F,East Anglian Region,Lower Than A Level,0-35,0,60,Y,Fail,TMA,72.5,813
DDD,2013J,28046,F,Yorkshire Region,HE Qualification,35-55,0,70,N,Fail,Exam,237,661
DDD,2013J,28046,F,Yorkshire Region,HE Qualification,35-55,0,70,N,Fail,TMA,111,661
DDD,2013J,29411,M,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,Exam,237,841
DDD,2013J,29411,M,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,110.8333333,841
DDD,2013J,30549,M,South East Region,A Level or Equivalent,35-55,2,60,N,Fail,TMA,25,137
DDD,2013J,31173,M,North Western Region,A Level or Equivalent,35-55,1,60,N,Fail,Exam,242,858
DDD,2013J,31173,M,North Western Region,A Level or Equivalent,35-55,1,60,N,Fail,TMA,109.8333333,858
DDD,2013J,33930,F,South West Region,A Level or Equivalent,0-35,0,90,N,Pass,Exam,237,544
DDD,2013J,33930,F,South West Region,A Level or Equivalent,0-35,0,90,N,Pass,TMA,89.4,544
DDD,2013J,34653,M,East Midlands Region,Lower Than A Level,0-35,0,60,N,Fail,TMA,83.33333333,213
DDD,2013J,39411,F,West Midlands Region,Lower Than A Level,0-35,0,60,N,Fail,TMA,25,164
DDD,2013J,40184,M,Wales,HE Qualification,55<=,0,60,N,Distinction,Exam,241,1876
DDD,2013J,40184,M,Wales,HE Qualification,55<=,0,60,N,Distinction,TMA,91.66666667,1876
DDD,2013J,40419,M,East Midlands Region,Lower Than A Level,35-55,1,60,N,Pass,Exam,237,560
DDD,2013J,40419,M,East Midlands Region,Lower Than A Level,35-55,1,60,N,Pass,TMA,110.1666667,560
DDD,2013J,40563,F,South East Region,A Level or Equivalent,0-35,0,60,N,Pass,Exam,237,584
DDD,2013J,40563,F,South East Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,109.6666667,584
DDD,2013J,42818,F,East Anglian Region,Lower Than A Level,0-35,0,180,Y,Fail,TMA,25,200
DDD,2013J,48152,F,East Anglian Region,A Level or Equivalent,0-35,0,120,N,Pass,Exam,241,528
DDD,2013J,48152,F,East Anglian Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,108,528
DDD,2013J,51163,M,London Region,HE Qualification,35-55,0,60,N,Pass,Exam,237,1167
DDD,2013J,51163,M,London Region,HE Qualification,35-55,0,60,N,Pass,TMA,110.1666667,1167
DDD,2013J,57227,F,North Western Region,Lower Than A Level,0-35,1,160,N,Pass,Exam,242,1425
DDD,2013J,57227,F,North Western Region,Lower Than A Level,0-35,1,160,N,Pass,TMA,90.6,1425
DDD,2013J,57818,M,Wales,A Level or Equivalent,35-55,0,60,N,Pass,Exam,241,3037
DDD,2013J,57818,M,Wales,A Level or Equivalent,35-55,0,60,N,Pass,TMA,105.6666667,3037
DDD,2013J,59275,M,Scotland,HE Qualification,0-35,0,60,N,Fail,TMA,72.25,522
DDD,2013J,59370,M,Ireland,A Level or Equivalent,35-55,0,180,N,Pass,Exam,242,2057
DDD,2013J,59370,M,Ireland,A Level or Equivalent,35-55,0,180,N,Pass,TMA,109.5,2057
DDD,2013J,63566,M,South East Region,HE Qualification,55<=,0,120,N,Fail,Exam,237,1232
DDD,2013J,63566,M,South East Region,HE Qualification,55<=,0,120,N,Fail,TMA,109,1232
DDD,2013J,63856,M,Scotland,A Level or Equivalent,35-55,1,60,N,Pass,Exam,242,965
DDD,2013J,63856,M,Scotland,A Level or Equivalent,35-55,1,60,N,Pass,TMA,112.5,965
DDD,2013J,67471,F,London Region,Lower Than A Level,0-35,2,60,N,Pass,Exam,241,1113
DDD,2013J,67471,F,London Region,Lower Than A Level,0-35,2,60,N,Pass,TMA,106.3333333,1113
DDD,2013J,67505,F,North Region,A Level or Equivalent,35-55,1,60,N,Fail,TMA,73.25,1246
DDD,2013J,68376,M,Yorkshire Region,HE Qualification,0-35,0,60,N,Pass,Exam,237,1085
DDD,2013J,68376,M,Yorkshire Region,HE Qualification,0-35,0,60,N,Pass,TMA,89.6,1085
DDD,2013J,71209,M,South East Region,Lower Than A Level,35-55,0,60,N,Pass,Exam,237,483
DDD,2013J,71209,M,South East Region,Lower Than A Level,35-55,0,60,N,Pass,TMA,107.3333333,483
DDD,2013J,74502,F,Wales,Lower Than A Level,0-35,0,120,N,Pass,Exam,237,3630
DDD,2013J,74502,F,Wales,Lower Than A Level,0-35,0,120,N,Pass,TMA,83.2,3630
DDD,2013J,78170,F,West Midlands Region,Lower Than A Level,0-35,0,60,N,Fail,Exam,237,2669
DDD,2013J,78170,F,West Midlands Region,Lower Than A Level,0-35,0,60,N,Fail,TMA,109.3333333,2669
DDD,2013J,80868,M,South West Region,Lower Than A Level,0-35,0,60,N,Pass,Exam,237,4476
DDD,2013J,80868,M,South West Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,109.3333333,4476
DDD,2013J,82088,F,East Midlands Region,HE Qualification,35-55,2,60,N,Fail,TMA,56.33333333,1100
DDD,2013J,89188,F,South Region,A Level or Equivalent,0-35,0,60,Y,Pass,Exam,243,1760
DDD,2013J,89188,F,South Region,A Level or Equivalent,0-35,0,60,Y,Pass,TMA,106.5,1760
DDD,2013J,89727,F,Wales,A Level or Equivalent,0-35,0,70,N,Fail,TMA,90,406
DDD,2013J,90979,F,East Anglian Region,HE Qualification,35-55,0,120,N,Fail,TMA,77.25,168
DDD,2013J,102850,F,South West Region,A Level or Equivalent,35-55,0,165,N,Pass,Exam,237,1749
DDD,2013J,102850,F,South West Region,A Level or Equivalent,35-55,0,165,N,Pass,TMA,108.8333333,1749
DDD,2013J,103800,M,Wales,A Level or Equivalent,0-35,0,90,N,Pass,Exam,242,170
DDD,2013J,103800,M,Wales,A Level or Equivalent,0-35,0,90,N,Pass,TMA,111.3333333,170
DDD,2013J,104643,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass,Exam,241,1496
DDD,2013J,104643,F,South West Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,111.3333333,1496
DDD,2013J,105523,M,Scotland,HE Qualification,35-55,0,90,N,Pass,Exam,242,753
DDD,2013J,105523,M,Scotland,HE Qualification,35-55,0,90,N,Pass,TMA,112.6666667,753
DDD,2013J,108789,M,London Region,A Level or Equivalent,0-35,0,70,Y,Fail,TMA,27,102
DDD,2013J,111360,M,West Midlands Region,HE Qualification,0-35,3,60,N,Fail,TMA,109.75,311
DDD,2013J,111926,M,East Anglian Region,Lower Than A Level,0-35,1,60,N,Fail,TMA,68.66666667,967
DDD,2013J,114558,M,North Region,Lower Than A Level,0-35,0,60,N,Pass,Exam,242,1620
DDD,2013J,114558,M,North Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,87.6,1620
DDD,2013J,120999,M,East Anglian Region,Lower Than A Level,0-35,1,60,N,Pass,Exam,237,507
DDD,2013J,120999,M,East Anglian Region,Lower Than A Level,0-35,1,60,N,Pass,TMA,109.5,507
DDD,2013J,122739,M,Yorkshire Region,A Level or Equivalent,0-35,0,60,N,Fail,TMA,90.4,526
DDD,2013J,123497,M,East Anglian Region,A Level or Equivalent,0-35,1,60,N,Fail,TMA,42,497
DDD,2013J,123598,M,Scotland,A Level or Equivalent,0-35,0,90,Y,Distinction,Exam,242,806
DDD,2013J,123598,M,Scotland,A Level or Equivalent,0-35,0,90,Y,Distinction,TMA,130,806
DDD,2013J,124006,F,Scotland,A Level or Equivalent,0-35,1,70,Y,Pass,Exam,242,734
DDD,2013J,124006,F,Scotland,A Level or Equivalent,0-35,1,70,Y,Pass,TMA,85.8,734
DDD,2013J,126394,M,Wales,A Level or Equivalent,0-35,0,120,N,Pass,Exam,241,1884
DDD,2013J,126394,M,Wales,A Level or Equivalent,0-35,0,120,N,Pass,TMA,110.3333333,1884
DDD,2013J,126812,F,East Midlands Region,A Level or Equivalent,0-35,0,120,N,Pass,Exam,237,2201
DDD,2013J,126812,F,East Midlands Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,89,2201
DDD,2013J,127988,M,Yorkshire Region,A Level or Equivalent,0-35,0,150,N,Pass,Exam,242,186
DDD,2013J,127988,M,Yorkshire Region,A Level or Equivalent,0-35,0,150,N,Pass,TMA,64.25,186
DDD,2013J,128656,F,North Region,A Level or Equivalent,0-35,0,60,N,Pass,Exam,242,386
DDD,2013J,128656,F,North Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,86.75,386
DDD,2013J,128965,M,South West Region,A Level or Equivalent,55<=,1,60,N,Pass,Exam,237,518
DDD,2013J,128965,M,South West Region,A Level or Equivalent,55<=,1,60,N,Pass,TMA,109.4,518
DDD,2013J,130467,M,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,Exam,237,1224
DDD,2013J,130467,M,West Midlands Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,107.8333333,1224
DDD,2013J,130671,F,West Midlands Region,Lower Than A Level,0-35,0,60,N,Pass,Exam,237,980
DDD,2013J,130671,F,West Midlands Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,71.75,980
DDD,2013J,131222,M,South Region,A Level or Equivalent,0-35,0,60,N,Pass,Exam,237,2063
DDD,2013J,131222,M,South Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,107.6666667,2063
DDD,2013J,132401,M,Yorkshire Region,Lower Than A Level,0-35,0,60,N,Fail,Exam,237,996
DDD,2013J,132401,M,Yorkshire Region,Lower Than A Level,0-35,0,60,N,Fail,TMA,75.75,996
DDD,2013J,135385,F,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Pass,Exam,241,2500
DDD,2013J,135385,F,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,113.5,2500
DDD,2013J,139843,M,North Western Region,HE Qualification,0-35,2,60,N,Fail,TMA,42,127
DDD,2013J,140807,F,East Anglian Region,A Level or Equivalent,0-35,0,60,Y,Pass,Exam,241,2568
DDD,2013J,140807,F,East Anglian Region,A Level or Equivalent,0-35,0,60,Y,Pass,TMA,110.8333333,2568
DDD,2013J,144895,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass,Exam,241,1501
DDD,2013J,144895,M,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,104,1501
DDD,2013J,146485,M,North Region,Lower Than A Level,0-35,0,90,N,Fail,Exam,241,856
DDD,2013J,146485,M,North Region,Lower Than A Level,0-35,0,90,N,Fail,TMA,107.3333333,856
DDD,2013J,146666,F,East Anglian Region,HE Qualification,35-55,0,120,N,Fail,Exam,241,708
DDD,2013J,146666,F,East Anglian Region,HE Qualification,35-55,0,120,N,Fail,TMA,111.3333333,708
DDD,2013J,148008,M,North Western Region,A Level or Equivalent,0-35,2,60,N,Fail,TMA,78.75,529
DDD,2013J,156783,M,Yorkshire Region,Lower Than A Level,0-35,0,60,N,Pass,Exam,237,1101
DDD,2013J,156783,M,Yorkshire Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,107.1666667,1101
DDD,2013J,157310,F,Yorkshire Region,Lower Than A Level,0-35,0,210,N,Pass,Exam,237,923
DDD,2013J,157310,F,Yorkshire Region,Lower Than A Level,0-35,0,210,N,Pass,TMA,109.5,923
DDD,2013J,158611,M,East Midlands Region,HE Qualification,0-35,1,60,N,Pass,Exam,237,752
DDD,2013J,158611,M,East Midlands Region,HE Qualification,0-35,1,60,N,Pass,TMA,108,752
DDD,2013J,162337,F,West Midlands Region,Lower Than A Level,0-35,0,120,N,Fail,TMA,25,777
DDD,2013J,164935,M,North Western Region,HE Qualification,0-35,0,60,N,Pass,Exam,237,673
DDD,2013J,164935,M,North Western Region,HE Qualification,0-35,0,60,N,Pass,TMA,109.5,673
DDD,2013J,169079,M,West Midlands Region,A Level or Equivalent,0-35,0,120,N,Distinction,Exam,237,1832
DDD,2013J,169079,M,West Midlands Region,A Level or Equivalent,0-35,0,120,N,Distinction,TMA,113.8333333,1832
DDD,2013J,173004,F,Ireland,HE Qualification,0-35,1,90,N,Fail,Exam,242,156
DDD,2013J,173370,M,South Region,Lower Than A Level,0-35,0,60,N,Pass,Exam,237,1350
DDD,2013J,173370,M,South Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,109,1350
DDD,2013J,177354,F,Wales,Lower Than A Level,0-35,1,90,N,Pass,Exam,241,923
DDD,2013J,177354,F,Wales,Lower Than A Level,0-35,1,90,N,Pass,TMA,110.5,923
DDD,2013J,178020,F,London Region,No Formal quals,0-35,0,120,N,Pass,Exam,241,1026
DDD,2013J,178020,F,London Region,No Formal quals,0-35,0,120,N,Pass,TMA,101.4,1026
DDD,2013J,179718,F,South East Region,HE Qualification,35-55,2,150,Y,Fail,TMA,93,1197
DDD,2013J,179904,M,North Western Region,A Level or Equivalent,0-35,0,90,N,Fail,TMA,52.33333333,620
DDD,2013J,180651,M,Yorkshire Region,Lower Than A Level,0-35,0,60,N,Pass,Exam,241,890
DDD,2013J,180651,M,Yorkshire Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,109.5,890
DDD,2013J,185127,M,London Region,A Level or Equivalent,0-35,1,60,N,Pass,Exam,241,462
DDD,2013J,185127,M,London Region,A Level or Equivalent,0-35,1,60,N,Pass,TMA,91.2,462
DDD,2013J,188875,M,Yorkshire Region,HE Qualification,35-55,0,60,N,Fail,TMA,26,203
DDD,2013J,189624,M,West Midlands Region,A Level or Equivalent,0-35,0,150,N,Pass,Exam,237,1958
DDD,2013J,189624,M,West Midlands Region,A Level or Equivalent,0-35,0,150,N,Pass,TMA,110.1666667,1958
DDD,2013J,191445,M,South Region,Lower Than A Level,0-35,0,60,N,Fail,Exam,237,944
DDD,2013J,191445,M,South Region,Lower Than A Level,0-35,0,60,N,Fail,TMA,92.6,944
DDD,2013J,203066,F,North Region,A Level or Equivalent,0-35,0,60,N,Pass,Exam,243,1206
DDD,2013J,203066,F,North Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,109.1666667,1206
DDD,2013J,204182,M,South West Region,A Level or Equivalent,0-35,1,60,N,Pass,Exam,242,964
DDD,2013J,204182,M,South West Region,A Level or Equivalent,0-35,1,60,N,Pass,TMA,108.6666667,964
DDD,2013J,204505,M,North Western Region,HE Qualification,0-35,0,60,N,Pass,Exam,242,8251
DDD,2013J,204505,M,North Western Region,HE Qualification,0-35,0,60,N,Pass,TMA,109.1666667,8251
DDD,2013J,205442,M,Ireland,HE Qualification,35-55,0,60,N,Pass,Exam,243,978
DDD,2013J,205442,M,Ireland,HE Qualification,35-55,0,60,N,Pass,TMA,111.6666667,978
DDD,2013J,227020,M,North Western Region,A Level or Equivalent,0-35,0,60,N,Fail,Exam,242,404
DDD,2013J,227020,M,North Western Region,A Level or Equivalent,0-35,0,60,N,Fail,TMA,111.1666667,404
DDD,2013J,228888,F,South Region,A Level or Equivalent,35-55,0,90,N,Pass,Exam,237,598
DDD,2013J,228888,F,South Region,A Level or Equivalent,35-55,0,90,N,Pass,TMA,77,598
DDD,2013J,230510,M,South Region,Lower Than A Level,0-35,0,60,Y,Fail,TMA,41.5,167
DDD,2013J,231572,M,South West Region,A Level or Equivalent,0-35,0,120,N,Pass,Exam,237,552
DDD,2013J,231572,M,South West Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,109.1666667,552
DDD,2013J,234406,F,Scotland,HE Qualification,0-35,0,75,N,Pass,Exam,242,1016
DDD,2013J,234406,F,Scotland,HE Qualification,0-35,0,75,N,Pass,TMA,115.5,1016
DDD,2013J,236857,M,North Western Region,Lower Than A Level,0-35,0,120,N,Pass,Exam,237,699
DDD,2013J,236857,M,North Western Region,Lower Than A Level,0-35,0,120,N,Pass,TMA,109.3333333,699
DDD,2013J,236953,F,South East Region,A Level or Equivalent,0-35,2,60,N,Pass,Exam,237,1517
DDD,2013J,236953,F,South East Region,A Level or Equivalent,0-35,2,60,N,Pass,TMA,109,1517
DDD,2013J,237602,F,South East Region,Lower Than A Level,0-35,1,60,N,Pass,Exam,237,1212
DDD,2013J,237602,F,South East Region,Lower Than A Level,0-35,1,60,N,Pass,TMA,109.5,1212
DDD,2013J,237808,M,East Anglian Region,Lower Than A Level,35-55,0,60,N,Fail,TMA,38.5,353
DDD,2013J,238800,M,East Midlands Region,A Level or Equivalent,0-35,0,60,N,Fail,TMA,110.5,279
DDD,2013J,238983,F,West Midlands Region,A Level or Equivalent,0-35,2,90,Y,Pass,Exam,237,2978
DDD,2013J,238983,F,West Midlands Region,A Level or Equivalent,0-35,2,90,Y,Pass,TMA,109.1666667,2978
DDD,2013J,240641,F,North Region,A Level or Equivalent,0-35,0,60,N,Pass,Exam,242,950
DDD,2013J,240641,F,North Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,109.5,950
DDD,2013J,242472,M,South Region,Lower Than A Level,35-55,0,60,N,Fail,TMA,72,1134
DDD,2013J,243372,M,South West Region,A Level or Equivalent,35-55,0,75,N,Pass,Exam,237,2069
DDD,2013J,243372,M,South West Region,A Level or Equivalent,35-55,0,75,N,Pass,TMA,102.6666667,2069
DDD,2013J,244738,M,London Region,A Level or Equivalent,0-35,0,60,N,Pass,Exam,241,1608
DDD,2013J,244738,M,London Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,108.1666667,1608
DDD,2013J,245653,F,Scotland,HE Qualification,0-35,0,60,N,Fail,TMA,25,177
DDD,2013J,245946,M,Wales,HE Qualification,0-35,0,90,N,Pass,Exam,241,382
DDD,2013J,248695,F,North Western Region,A Level or Equivalent,0-35,0,60,N,Fail,Exam,242,968
DDD,2013J,248695,F,North Western Region,A Level or Equivalent,0-35,0,60,N,Fail,TMA,110.5,968
DDD,2013J,248961,M,South Region,A Level or Equivalent,0-35,0,120,N,Pass,Exam,237,815
DDD,2013J,248961,M,South Region,A Level or Equivalent,0-35,0,120,N,Pass,TMA,96.5,815
DDD,2013J,250163,F,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Pass,Exam,241,3076
DDD,2013J,250163,F,East Anglian Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,106,3076
DDD,2013J,257167,M,South Region,Lower Than A Level,0-35,0,120,N,Pass,Exam,237,1539
DDD,2013J,257167,M,South Region,Lower Than A Level,0-35,0,120,N,Pass,TMA,106.5,1539
DDD,2013J,258010,M,South Region,Lower Than A Level,0-35,1,120,N,Pass,Exam,237,1096
DDD,2013J,258010,M,South Region,Lower Than A Level,0-35,1,120,N,Pass,TMA,130.4,1096
DDD,2013J,258042,F,South East Region,HE Qualification,35-55,0,90,N,Pass,Exam,237,1895
DDD,2013J,258042,F,South East Region,HE Qualification,35-55,0,90,N,Pass,TMA,108.1666667,1895
DDD,2013J,259060,F,North Region,Lower Than A Level,0-35,0,60,N,Pass,Exam,242,417
DDD,2013J,259060,F,North Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,109.6666667,417
DDD,2013J,259641,M,North Region,A Level or Equivalent,35-55,0,60,N,Pass,Exam,242,1617
DDD,2013J,259641,M,North Region,A Level or Equivalent,35-55,0,60,N,Pass,TMA,110.3333333,1617
DDD,2013J,259951,F,South Region,A Level or Equivalent,0-35,0,60,N,Pass,Exam,237,283
DDD,2013J,259951,F,South Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,104.8,283
DDD,2013J,263524,F,Scotland,Lower Than A Level,0-35,1,60,N,Fail,TMA,53,49
DDD,2013J,266286,F,South West Region,HE Qualification,35-55,0,60,N,Pass,Exam,237,2301
DDD,2013J,266286,F,South West Region,HE Qualification,35-55,0,60,N,Pass,TMA,105.8333333,2301
DDD,2013J,266558,M,Yorkshire Region,A Level or Equivalent,0-35,0,90,Y,Pass,Exam,237,238
DDD,2013J,266558,M,Yorkshire Region,A Level or Equivalent,0-35,0,90,Y,Pass,TMA,106.4,238
DDD,2013J,267871,M,Yorkshire Region,A Level or Equivalent,35-55,2,120,N,Pass,Exam,237,662
DDD,2013J,267871,M,Yorkshire Region,A Level or Equivalent,35-55,2,120,N,Pass,TMA,164.6666667,662
DDD,2013J,270393,F,East Anglian Region,Lower Than A Level,0-35,1,60,N,Pass,Exam,242,940
DDD,2013J,270393,F,East Anglian Region,Lower Than A Level,0-35,1,60,N,Pass,TMA,108,940
DDD,2013J,270493,F,South Region,Lower Than A Level,0-35,0,60,N,Fail,TMA,60.66666667,266
DDD,2013J,271206,M,North Region,HE Qualification,0-35,0,60,N,Fail,TMA,56.5,158
DDD,2013J,271526,M,South Region,HE Qualification,35-55,2,60,N,Pass,Exam,237,645
DDD,2013J,271526,M,South Region,HE Qualification,35-55,2,60,N,Pass,TMA,110.3333333,645
DDD,2013J,274964,M,East Midlands Region,Lower Than A Level,35-55,0,120,N,Fail,TMA,41,830
DDD,2013J,275232,F,Wales,A Level or Equivalent,35-55,0,60,N,Pass,Exam,241,1451
DDD,2013J,275232,F,Wales,A Level or Equivalent,35-55,0,60,N,Pass,TMA,110.5,1451
DDD,2013J,276857,F,Wales,HE Qualification,35-55,0,60,N,Pass,Exam,241,1369
DDD,2013J,276857,F,Wales,HE Qualification,35-55,0,60,N,Pass,TMA,114,1369
DDD,2013J,277412,M,Wales,A Level or Equivalent,35-55,0,120,N,Fail,Exam,241,229
DDD,2013J,277412,M,Wales,A Level or Equivalent,35-55,0,120,N,Fail,TMA,111,229
DDD,2013J,277596,M,South Region,Lower Than A Level,0-35,0,60,N,Pass,Exam,237,1163
DDD,2013J,277596,M,South Region,Lower Than A Level,0-35,0,60,N,Pass,TMA,114.8333333,1163
DDD,2013J,277729,M,South West Region,A Level or Equivalent,0-35,0,90,N,Fail,TMA,133.5,395
DDD,2013J,279868,F,Yorkshire Region,HE Qualification,0-35,0,120,N,Pass,Exam,242,355
DDD,2013J,279868,F,Yorkshire Region,HE Qualification,0-35,0,120,N,Pass,TMA,114.6,355
DDD,2013J,282317,F,East Midlands Region,A Level or Equivalent,0-35,0,60,Y,Pass,Exam,237,2475
DDD,2013J,282317,F,East Midlands Region,A Level or Equivalent,0-35,0,60,Y,Pass,TMA,109.8333333,2475
DDD,2013J,285557,M,Scotland,A Level or Equivalent,0-35,0,60,N,Pass,Exam,242,701
DDD,2013J,285557,M,Scotland,A Level or Equivalent,0-35,0,60,N,Pass,TMA,109.8333333,701
DDD,2013J,286842,F,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass,Exam,242,683
DDD,2013J,286842,F,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,109,683
DDD,2013J,287783,F,Wales,HE Qualification,0-35,1,90,N,Distinction,Exam,241,981
DDD,2013J,287783,F,Wales,HE Qualification,0-35,1,90,N,Distinction,TMA,109,981
DDD,2013J,289009,M,Yorkshire Region,HE Qualification,35-55,0,150,N,Pass,Exam,237,272
DDD,2013J,289009,M,Yorkshire Region,HE Qualification,35-55,0,150,N,Pass,TMA,110.1666667,272
DDD,2013J,292694,F,Yorkshire Region,A Level or Equivalent,0-35,1,180,N,Fail,Exam,237,776
DDD,2013J,292694,F,Yorkshire Region,A Level or Equivalent,0-35,1,180,N,Fail,TMA,110,776
DDD,2013J,293853,F,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass,Exam,241,395
DDD,2013J,293853,F,East Anglian Region,A Level or Equivalent,0-35,0,60,N,Pass,TMA,111.5,395
DDD,2013J,294364,M,West Midlands Region,Lower Than A Level,0-35,0,60,N,Fail,TMA,106.5,1779
DDD,2013J,298402,M,West Midlands Region,Lower Than A Level,0-35,0,120,N,Pass,Exam,237,3123
DDD,2013J,298402,M,West Midlands Region,Lower Than A Level,0-35,0,120,N,Pass,TMA,108.5,3123
DDD,2013J,299473,M,East Midlands Region,Lower Than A Level,0-35,2,60,Y,Fail,Exam,237,1129
DDD,2013J,299473,M,East Midlands Region,Lower Than A Level,0-35,2,60,Y,Fail,TMA,112.3333333,1129
DDD,2013J,303582,F,North Western Region,A Level or Equivalent,0-35,0,105,N,Pass,Exam,242,429
DDD,2013J,303582,F,North Western Region,A Level or Equivalent,0-35,0,105,N,Pass,TMA,93.2,429
DDD,2013J,305535,M,West Midlands Region,A Level or Equivalent,0-35,2,180,N,Pass,Exam,237,143
DDD,2013J,305535,M,West Midlands Region,A Level or Equivalent,0-35,2,180,N,Pass,TMA,199,143
DDD,2013J,307932,M,Scotland,HE Qualification,0-35,1,120,N,Fail,TMA,25,29
